Date,Close,High,Low,Open,Volume
10/19/2014,38.45070267,39.20463833,37.94807783,39.07898291,1858655
10/20/2014,38.70201492,38.82767034,38.19939326,38.70201492,1569985
10/21/2014,39.20464325,39.58160953,38.57636292,38.70201835,1003471
10/22/2014,38.95333099,39.70726353,38.95333099,39.58160811,1166208
10/23/2014,39.58161163,39.95858112,38.57636497,38.95333446,3158134
10/26/2014,41.08948135,41.71776168,39.45595441,39.58160984,2387742
10/27/2014,40.20988846,41.59210449,40.08423303,40.96382419,836578
10/28/2014,39.95857239,40.08422779,39.45594757,39.95857239,692697
10/29/2014,39.83291245,40.58684805,39.83291245,39.95857104,1049458
10/30/2014,40.20988846,40.33554388,39.45595273,39.70726358,638278
11/2/2014,40.20988846,40.83816876,39.95857761,40.20988846,1168069
11/3/2014,39.70726776,40.20989269,39.70726776,40.20989269,778500
11/4/2014,39.20464325,39.958579,38.70201835,39.70726496,724976
11/5/2014,37.94807816,39.07898325,37.4454565,38.45070299,1631727
11/6/2014,37.57110977,38.19938999,37.57110977,38.19938999,1250279
11/9/2014,37.82242203,38.07373285,37.4454558,37.82242203,1585198
11/10/2014,37.6967659,38.07373212,37.44545508,37.94807672,1214913
11/11/2014,37.44545746,37.82242371,37.19414344,37.57111287,680326
11/12/2014,37.1941452,37.57111466,37.06848978,37.31980381,734509
11/13/2014,36.81717682,37.31980167,36.6915214,37.19414306,516008
11/16/2014,36.94283295,37.06848836,36.18889726,36.81717753,785398
11/17/2014,36.31455612,36.6915256,36.06324526,36.44021155,638406
11/18/2014,36.94283295,37.06848836,35.93758642,36.18889726,498773
11/19/2014,37.82242203,37.94807744,36.81717556,36.81717556,639766
11/20/2014,37.6967659,37.94807672,37.31979968,37.94807672,757197
11/23/2014,37.6967659,37.82242131,37.57111049,37.6967659,676571
11/24/2014,37.31980515,37.69677143,37.31980515,37.69677143,223538
11/25/2014,37.1941452,37.1941452,36.18889864,37.1941452,445086
11/26/2014,36.69152069,36.94283152,36.06324044,36.56586528,534693
11/27/2014,36.81717682,37.06848765,36.56586599,36.56586599,335816
11/30/2014,36.69152069,36.69152069,33.67577804,35.18364937,1078944
12/1/2014,37.6967659,37.6967659,35.93758381,36.31455003,815861
12/2/2014,37.6967659,37.94807672,37.57111049,37.57111049,363251
12/3/2014,37.94807816,38.07373357,37.31980109,37.31980109,288087
12/4/2014,37.82242203,38.19939145,37.69676662,37.82242203,506372
12/7/2014,37.82242203,38.19939145,37.69676662,37.69676662,312287
12/8/2014,37.94807816,38.32504758,37.69676733,37.94807816,415347
12/9/2014,37.57110977,37.57110977,36.31454934,37.19414037,527697
12/10/2014,37.06848526,37.69676548,36.18889422,37.69676548,402351
12/11/2014,37.1941452,37.31980381,35.68627376,36.06324322,475601
12/14/2014,36.94283295,37.31980239,36.18889726,37.06848836,849863
12/15/2014,36.94283295,37.4454578,36.81717753,36.94283295,680171
12/16/2014,35.43495941,36.18889506,34.80668236,36.18889506,2782283
12/17/2014,37.06848526,37.06848526,35.560614,36.06323882,655305
12/18/2014,38.82767105,39.45595133,37.31980284,37.31980284,2991480
12/21/2014,38.45070267,39.45594915,37.69676701,39.33029374,3152808
12/22/2014,38.45070267,38.70201349,38.19939184,38.57635808,597974
12/23/2014,38.45070267,38.8276689,38.32504726,38.45070267,493682
12/24/2014,38.70201492,38.95332894,38.45070409,38.45070409,960938
12/25/2014,39.07897949,39.07897949,37.69676371,38.5763547,376712
12/28/2014,40.20988846,40.33554388,38.95333104,39.07898646,1254761
12/29/2014,39.83291245,40.33553724,39.33029083,39.58160164,1171153
12/30/2014,38.19939804,39.33030012,38.19939804,39.33030012,766738
12/31/2014,38.70201492,38.95332894,36.69152188,38.70201492,337101
1/1/2015,38.70201492,38.95332894,38.32504867,38.45070409,275589
1/4/2015,38.45070267,38.8276689,38.32504726,38.45070267,236075
1/5/2015,37.57110977,38.4507008,37.19414037,38.4507008,410120
1/6/2015,36.56586456,36.69151997,36.06323974,36.18889515,363545
1/7/2015,37.1941452,37.31980381,36.56586809,36.69152351,284151
